#OTU ID	mi04t1_fru_1_metaG_S72_wol_above30	mi04t1_fru_1_metaG_S99_wol_above30	mi04t1_fru_1_metaRS_S77_wol_above30	mi04t1_fru_1_metaT_S46_wol_above30	mi04t1_fru_2_metaG_S100_wol_above30	mi04t1_fru_2_metaG_S76_wol_above30	mi04t1_fru_2_metaRS_S78_wol_above30	mi04t1_fru_2_metaT_S47_wol_above30	mi04t1_fru_3_metaG_S101_wol_above30	mi04t1_fru_3_metaG_S65_wol_above30	mi04t1_fru_3_metaRS_S79_wol_above30	mi04t1_fru_3_metaT_S16_wol_above30	mi04t1_ref_1_metaG_S69_wol_above30	mi04t1_ref_1_metaG_S96_wol_above30	mi04t1_ref_1_metaRS_S80_wol_above30	mi04t1_ref_1_metaT_S43_wol_above30	mi04t1_ref_2_metaG_S70_wol_above30	mi04t1_ref_2_metaG_S97_wol_above30	mi04t1_ref_2_metaRS_S81_wol_above30	mi04t1_ref_2_metaT_S44_wol_above30	mi04t1_ref_3_metaG_S71_wol_above30	mi04t1_ref_3_metaG_S98_wol_above30	mi04t1_ref_3_metaRS_S82_wol_above30	mi04t1_ref_3_metaT_S45_wol_above30	mi04t2_fru_1_metaG_S105_wol_above30	mi04t2_fru_1_metaG_S66_wol_above30	mi04t2_fru_1_metaRS_S83_wol_above30	mi04t2_fru_1_metaT_S51_wol_above30	mi04t2_fru_2_metaG_S106_wol_above30	mi04t2_fru_2_metaG_S67_wol_above30	mi04t2_fru_2_metaRS_S84_wol_above30	mi04t2_fru_2_metaT_S52_wol_above30	mi04t2_fru_3_metaG_S107_wol_above30	mi04t2_fru_3_metaG_S68_wol_above30	mi04t2_fru_3_metaRS_S85_wol_above30	mi04t2_fru_3_metaT_S53_wol_above30	mi04t2_ref_1_metaG_S102_wol_above30	mi04t2_ref_1_metaG_S75_wol_above30	mi04t2_ref_1_metaRS_S86_wol_above30	mi04t2_ref_1_metaT_S48_wol_above30	mi04t2_ref_2_metaG_S103_wol_above30	mi04t2_ref_2_metaG_S73_wol_above30	mi04t2_ref_2_metaRS_S87_wol_above30	mi04t2_ref_2_metaT_S49_wol_above30	mi04t2_ref_3_metaG_S104_wol_above30	mi04t2_ref_3_metaG_S74_wol_above30	mi04t2_ref_3_metaRS_S88_wol_above30	mi04t2_ref_3_metaT_S50_wol_above30
Collinsella	4.0	1589.0	41523.0	377.0	2949797.0	10801.0	61183.0	130452.0	2885745.0	9877.0	34176.0	319939.0	2002.0	523605.0	1506441.0	2069.0	1196.0	365491.0	840377.0	111239.0	1227.0	339173.0	887246.0	99384.0	2776630.0	9615.0	5869930.0	478197.0	4608618.0	16511.0	1720695.0	668448.0	2999832.0	10737.0	1788589.0	607686.0	1270511.0	4590.0	1643175.0	303571.0	2704.0	10.0	825372.0	297.0	776.0	2.0	2858283.0	54555.0
Enterococcus	137103.0	38619139.0	42476240.0	40469708.0	1428682.0	5141.0	63143422.0	784968.0	1675717.0	5764.0	41662243.0	545094.0	2746.0	748052.0	5735771.0	60385.0	1755.0	498874.0	6238081.0	2738034.0	2330.0	683470.0	6446954.0	3669231.0	17502146.0	58548.0	13137815.0	11877078.0	17045817.0	59813.0	11125789.0	9929714.0	16146328.0	56213.0	13831108.0	23776586.0	3117216.0	10879.0	4822202.0	1362459.0	37609309.0	128671.0	6399049.0	50024110.0	56043492.0	201350.0	3549911.0	42458667.0
Clostridium	36.0	10508.0	42662.0	42984.0	2199.0	6.0	127065.0	70551.0	288556.0	1030.0	49977.0	665537.0	7130.0	2071454.0	385681.0	18701.0	3800.0	1126815.0	415394.0	1193459.0	4574.0	1325179.0	440117.0	1576548.0	691.0	1.0	80057.0	5461.0	3039.0	13.0	445416.0	39193.0	1816.0	8.0	59252.0	17474.0	2452193.0	7882.0	311876.0	292565.0	8977.0	26.0	232513.0	10573.0	3564.0	8.0	1107035.0	508002.0
Finegoldia	2.0	1761.0	55074.0	2732.0	782767.0	2931.0	216088.0	14235492.0	1878671.0	6401.0	27424.0	9453650.0	3754.0	1051181.0	3539012.0	123418.0	1998.0	562615.0	3377967.0	3327710.0	3391.0	1020352.0	4782168.0	5764377.0	188983.0	592.0	485866.0	195414.0	66089.0	237.0	139258.0	44132.0	288725.0	996.0	999634.0	104337.0	1387388.0	4576.0	6681004.0	1420607.0	2536.0	14.0	6140863.0	3093.0	1735.0	6.0	4023782.0	3241131.0
Lactobacillus	87222.0	24208105.0	4662360.0	1464190.0	320813.0	1055.0	4619339.0	20110.0	420527.0	1424.0	4656793.0	15592.0	333.0	95560.0	1194809.0	1531.0	93.0	27872.0	640057.0	8879.0	44.0	21340.0	621101.0	7531.0	16439871.0	58106.0	1720442.0	1203848.0	13749839.0	50238.0	1239444.0	1958055.0	23458391.0	86575.0	1753507.0	4745472.0	139125.0	498.0	500398.0	71492.0	33512115.0	119355.0	748976.0	5848069.0	16994570.0	63535.0	456875.0	5290616.0
Peptoniphilus	10.0	7881.0	129730.0	4686.0	7442596.0	26756.0	74331.0	25546566.0	40307518.0	140883.0	101447.0	31839893.0	48425.0	13631912.0	4091338.0	421024.0	21998.0	6448996.0	5279544.0	13497246.0	30857.0	8916669.0	5029007.0	15328786.0	1831187.0	6452.0	2309762.0	1002282.0	464941.0	1628.0	645378.0	70790.0	5700463.0	19927.0	5466570.0	1104430.0	16760208.0	56807.0	9124310.0	10349640.0	8867.0	18.0	10916467.0	4324.0	8092.0	13.0	8404981.0	11061089.0
Actinomyces	4.0	474.0	28351.0	240.0	35542.0	133.0	27249.0	4817.0	21504.0	68.0	23132.0	4961.0	6.0	498.0	28112.0	7.0	0.0	505.0	62094.0	4684.0	2.0	298.0	19066.0	3973.0	792.0	3.0	32860.0	87.0	622.0	0.0	34649.0	5679.0	2635.0	9.0	95025.0	101.0	9299.0	38.0	89192.0	2614.0	918.0	0.0	99647.0	488.0	348.0	0.0	94954.0	589.0
Anaerococcus	2.0	622.0	53154.0	559.0	472983.0	1586.0	28586.0	1232438.0	2149174.0	7469.0	33588.0	1461149.0	2952.0	815150.0	1422281.0	15473.0	1538.0	488018.0	1972877.0	430589.0	2827.0	840750.0	5741471.0	1311740.0	86342.0	304.0	200468.0	2224.0	24777.0	72.0	111222.0	8246.0	217168.0	774.0	795979.0	2729.0	1471900.0	4901.0	9967604.0	387901.0	717.0	2.0	4896448.0	536.0	604.0	0.0	5096106.0	409546.0
Bifidobacterium	14535.0	4018493.0	2767069.0	143657.0	3648768.0	13239.0	3181046.0	381198.0	1775928.0	6020.0	2978556.0	238457.0	2715.0	740424.0	1124263.0	3268.0	1873.0	557289.0	721481.0	172349.0	1427.0	357172.0	777888.0	168007.0	10041076.0	35573.0	20103833.0	406770.0	11716993.0	41899.0	14034008.0	735770.0	8364138.0	31490.0	14920579.0	404794.0	2494983.0	9422.0	309886.0	596041.0	14571098.0	51454.0	627656.0	2087922.0	2626036.0	10065.0	375992.0	793983.0
Sellimonas	2.0	857.0	33582.0	1093.0	194981.0	703.0	44484.0	194020.0	1070675.0	3962.0	28648.0	610319.0	17.0	4441.0	87080.0	307.0	2430.0	695680.0	879617.0	1210747.0	4174.0	1188980.0	1052093.0	777387.0	27798.0	98.0	17624.0	1921.0	2200.0	2.0	25884.0	7118.0	44326.0	162.0	36786.0	2587.0	196979.0	718.0	336795.0	113052.0	1297.0	0.0	385476.0	1722.0	747.0	2.0	787154.0	9363.0
Paeniclostridium	36.0	12524.0	36883.0	19251.0	17637.0	46.0	46042.0	170789.0	53414.0	179.0	25222.0	223311.0	36.0	15762.0	339311.0	3018.0	33.0	9365.0	512281.0	220654.0	40.0	11080.0	887337.0	187562.0	5505200.0	17655.0	7503302.0	42946022.0	6701524.0	22466.0	15542200.0	48948884.0	1158423.0	3898.0	6514267.0	12750894.0	18556.0	50.0	2261458.0	536043.0	17758.0	44.0	2298943.0	24231.0	9943.0	38.0	1776370.0	97372.0
Drancourtella	13.0	1818.0	32606.0	2130.0	117588.0	472.0	45836.0	224248.0	679110.0	2285.0	26967.0	637213.0	10.0	4509.0	89199.0	1121.0	1470.0	419430.0	893269.0	1011802.0	2435.0	698944.0	1076303.0	793994.0	17753.0	74.0	18734.0	2293.0	2199.0	9.0	37186.0	18741.0	27071.0	136.0	36497.0	2311.0	110599.0	476.0	335298.0	82467.0	3023.0	8.0	386762.0	3724.0	1476.0	2.0	828284.0	29904.0
Ruthenibacterium	0.0	1266.0	17971.0	2076.0	602998.0	2221.0	17337.0	14904.0	402881.0	1407.0	14350.0	7641.0	795.0	202948.0	101358.0	2609.0	1126.0	334466.0	114206.0	139424.0	336.0	112381.0	66799.0	103154.0	2391.0	4.0	18423.0	209.0	2580.0	8.0	27855.0	5647.0	5389.0	22.0	58210.0	454.0	411128.0	1515.0	72089.0	68578.0	2099.0	8.0	90186.0	1847.0	985.0	2.0	65406.0	65544.0
Cutibacterium	10.0	3751.0	20709.0	2815.0	2661870.0	9717.0	14886.0	704913.0	2859122.0	9680.0	14486.0	1466310.0	27.0	10809.0	18322.0	143.0	13.0	3262.0	23663.0	4675.0	9.0	2428.0	13227.0	5104.0	215630.0	856.0	251280.0	9028.0	15906.0	50.0	39449.0	6147.0	3639904.0	13772.0	3470533.0	79575.0	1088941.0	3965.0	2525139.0	401484.0	4566.0	18.0	1722598.0	4674.0	2944.0	7.0	2470692.0	6821.0
